ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415237395.41625,template1,0,0,0,0,0,0,0,0,0,0
1415237395.41625,template0,0,0,0,0,0,0,0,0,0,0
1415237395.41625,postgres,0,807,6,7079,35010,269320,16031,0,0,0
1415237395.41625,dbt3,4,30948,0,1329287382,7109479535,101649119814,15947324917,617094007,5245,9159162
1415237455.41881,template1,0,0,0,0,0,0,0,0,0,0
1415237455.41881,template0,0,0,0,0,0,0,0,0,0,0
1415237455.41881,postgres,0,809,6,7079,35065,269982,16042,0,0,0
1415237455.41881,dbt3,6,30978,0,1330052647,7112604828,101655711529,15951781575,617168627,5248,9159162
1415237515.42141,template1,0,0,0,0,0,0,0,0,0,0
1415237515.42141,template0,0,0,0,0,0,0,0,0,0,0
1415237515.42141,postgres,0,811,6,7079,35120,270644,16053,0,0,0
1415237515.42141,dbt3,6,30990,0,1330052647,7112608005,101655716524,15951782947,617168627,5248,9159162
1415237575.4254,template1,0,0,0,0,0,0,0,0,0,0
1415237575.4254,template0,0,0,0,0,0,0,0,0,0,0
1415237575.4254,postgres,0,813,6,7105,35149,271306,16064,0,0,0
1415237575.4254,dbt3,5,31025,0,1332191976,7145804496,101749602311,15981519372,617168631,5252,9159162
1415237635.42976,template1,0,0,0,0,0,0,0,0,0,0
1415237635.42976,template0,0,0,0,0,0,0,0,0,0,0
1415237635.42976,postgres,0,815,6,7120,35189,271968,16075,0,0,0
1415237635.42976,dbt3,6,31044,0,1332871193,7147551630,101886214559,15981521644,617168632,5253,9159162
1415237695.43644,template1,0,0,0,0,0,0,0,0,0,0
1415237695.43644,template0,0,0,0,0,0,0,0,0,0,0
1415237695.43644,postgres,0,817,6,7120,35244,272630,16086,0,0,0
1415237695.43644,dbt3,5,31063,0,1333055068,7148371226,101891542529,15986845946,617168633,5254,9159162
1415237755.43974,template1,0,0,0,0,0,0,0,0,0,0
1415237755.43974,template0,0,0,0,0,0,0,0,0,0,0
1415237755.43974,postgres,0,819,6,7120,35299,273292,16097,0,0,0
1415237755.43974,dbt3,6,31086,0,1334434007,7158948860,102030953327,15989646725,617168635,5256,9159162
1415237815.44351,template1,0,0,0,0,0,0,0,0,0,0
1415237815.44351,template0,0,0,0,0,0,0,0,0,0,0
1415237815.44351,postgres,0,821,6,7135,35339,273954,16108,0,0,0
1415237815.44351,dbt3,6,31110,0,1334953264,7160117131,102121909468,15990523537,617168637,5258,9159162
1415237875.44763,template1,0,0,0,0,0,0,0,0,0,0
1415237875.44763,template0,0,0,0,0,0,0,0,0,0,0
1415237875.44763,postgres,0,823,6,7150,35379,274616,16119,0,0,0
1415237875.44763,dbt3,6,31128,0,1335165664,7160121486,102130234587,15990845013,617168638,5259,9159162
1415237935.46036,template1,0,0,0,0,0,0,0,0,0,0
1415237935.46036,template0,0,0,0,0,0,0,0,0,0,0
1415237935.46036,postgres,0,825,6,7150,35434,275278,16130,0,0,0
1415237935.46036,dbt3,4,31162,0,1337049840,7161726650,102173984127,16034589997,617168656,5263,9159177
1415237995.45697,template1,0,0,0,0,0,0,0,0,0,0
1415237995.45697,template0,0,0,0,0,0,0,0,0,0,0
1415237995.45697,postgres,0,827,6,7165,35474,275940,16141,0,0,0
1415237995.45697,dbt3,5,31178,0,1337430583,7162416220,102234034853,16034591734,617168657,5264,9159177
1415238055.46029,template1,0,0,0,0,0,0,0,0,0,0
1415238055.46029,template0,0,0,0,0,0,0,0,0,0,0
1415238055.46029,postgres,0,829,6,7165,35529,276602,16152,0,0,0
1415238055.46029,dbt3,6,31202,0,1338599887,7162804905,102251607133,16050047415,617168659,5266,9159177
1415238115.46069,template1,0,0,0,0,0,0,0,0,0,0
1415238115.46069,template0,0,0,0,0,0,0,0,0,0,0
1415238115.46069,postgres,0,831,6,7183,35566,277264,16163,0,0,0
1415238115.46069,dbt3,6,31226,0,1340402337,7163909872,102347820759,16070996664,617168661,5268,9159177
