# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415221487;65253.57;0.77;-67722.63
axle;60;1415221547;-21596.32;0.83;23202.95
axle;60;1415221607;-7392.53;0.68;8320.03
axle;60;1415221667;-8394.30;0.52;8402.72
axle;60;1415221727;-8437.23;0.95;8442.02
axle;60;1415221787;-22795.45;0.63;5209.65
axle;60;1415221847;627.50;0.67;7043.02
axle;60;1415221907;-5482.90;0.48;5476.27
axle;60;1415221967;-109.02;0.55;3107.32
axle;60;1415222027;-5699.52;0.55;4906.18
axle;60;1415222087;-23867.45;0.75;6386.77
axle;60;1415222147;-5452.80;0.67;13098.95
axle;60;1415222207;8403.83;0.73;1445.37
axle;60;1415222267;-3154.78;0.67;3162.83
axle;60;1415222327;5439.98;0.67;1699.30
axle;14230;1415236558;120.63;2.15;-114.21
axle;60;1415236618;66192.75;1.60;-67361.85
axle;60;1415236678;-21945.12;1.48;22384.15
axle;60;1415236738;-7366.33;0.98;8259.20
axle;60;1415236798;-7452.30;1.58;7871.53
axle;60;1415236858;-8293.58;1.30;8318.22
axle;60;1415236918;-7636.97;1.02;3658.95
axle;60;1415236978;-7731.33;0.75;4012.47
axle;60;1415237038;-3405.30;0.98;5667.45
axle;60;1415237098;-45495.70;0.63;8291.63
axle;60;1415237158;11952.83;1.68;13231.77
axle;60;1415237218;-4862.70;0.78;4850.40
axle;60;1415237278;-5240.57;0.85;5246.10
axle;60;1415237338;5469.83;1.05;4375.40
