# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415222393;-27524.15;0.83;26093.45
axle;60;1415222453;-13647.98;0.58;11342.13
axle;60;1415222513;-2179.93;0.82;1129.67
axle;60;1415222573;2655.57;0.53;1525.82
axle;60;1415222633;-9152.18;0.73;4458.87
axle;60;1415222693;6695.20;0.68;-2474.13
axle;60;1415222753;-659.48;0.68;1095.03
axle;60;1415222813;-4703.38;0.65;1028.17
axle;60;1415222873;3151.23;0.72;1009.55
axle;60;1415222933;-2908.87;0.68;1027.83
axle;60;1415222993;173.40;1.25;1024.63
axle;60;1415223053;-3091.63;0.63;1016.90
axle;14342;1415237395;211.22;2.16;-191.80
axle;60;1415237455;-28042.68;0.72;26686.43
axle;60;1415237515;-12872.40;0.58;10459.22
axle;60;1415237575;-1970.92;0.67;1103.53
axle;60;1415237635;2860.68;0.63;1175.03
axle;60;1415237695;-10998.80;0.63;6474.65
axle;60;1415237755;8575.37;0.85;-4280.03
axle;60;1415237815;-1041.03;0.67;1093.78
axle;60;1415237875;-9544.75;0.70;1104.03
axle;60;1415237935;7999.18;0.68;1124.13
axle;60;1415237995;-3453.75;0.75;1093.00
axle;60;1415238055;655.03;0.80;1095.45
axle;60;1415238115;-4870.53;0.72;1106.63
